execution_id,order_id,deal_id,wave_id,exchange_trade_id,execution_time,exchange_execution_id,executed_price,executed_size,fees,fees_currency,adapter_id,strategy_id,account_id,exchange_order_id,symbol,side,order_price,order_size,ccy_1,ccy_2,ccy2_src,underlying_index,underlying_index_src,hedge_id
113,73,643,34076,,"2018-11-23 15:37:07",195,4271.16,1.0,7.02e-06,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851485567785984,BTC1130,SELL,0.0,10.0,0.0,0.0,,4272.6675,OKEXFUTURE_ADAPTER.btc_usd,1010
114,74,643,34076,,"2018-11-23 15:37:08",197,4261.7,10.0,7.039e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851485633920000,BTC1228,BUY,0.0,10.0,0.0,0.0,,4272.6675,OKEXFUTURE_ADAPTER.btc_usd,1010
115,73,643,34076,,"2018-11-23 15:37:11",198,4271.15,8.0,1.873e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851485567785984,BTC1130,SELL,0.0,10.0,0.0,0.0,,4274.4125,OKEXFUTURE_ADAPTER.btc_usd,1010
116,76,643,34077,,"2018-11-23 15:39:34",201,4255.99,1.0,7.05e-06,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851495202264064,BTC1228,BUY,0.0,15.0,0.0,0.0,,4273.7025,OKEXFUTURE_ADAPTER.btc_usd,1010
117,76,643,34077,,"2018-11-23 15:39:34",202,4255.99,1.0,7.05e-06,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851495202264064,BTC1228,BUY,0.0,15.0,0.0,0.0,,4273.7025,OKEXFUTURE_ADAPTER.btc_usd,1010
118,76,643,34077,,"2018-11-23 15:39:34",203,4255.99,1.0,7.05e-06,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851495202264064,BTC1228,BUY,0.0,15.0,0.0,0.0,,4273.7025,OKEXFUTURE_ADAPTER.btc_usd,1010
119,75,643,34077,,"2018-11-23 15:40:18",204,4266.87,15.0,3.515e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851495137874944,BTC1130,SELL,0.0,15.0,0.0,0.0,,4272.505,OKEXFUTURE_ADAPTER.btc_usd,1010
120,76,643,34077,,"2018-11-23 15:47:42",205,4255.99,12.0,2.82e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851495202264064,BTC1228,BUY,0.0,15.0,0.0,0.0,,4275.6275,OKEXFUTURE_ADAPTER.btc_usd,1010
121,77,644,34078,,"2018-11-23 15:51:11",207,5.031,31.0,0.01848539,ETC,OKEXFUTURE_ADAPTER,MANUAL-644,0,1851540875318272,ETC1130,SELL,0.0,31.0,0.0,0.0,,5.03405486,OKEXFUTURE_ADAPTER.etc_usd,1130
122,78,644,34078,,"2018-11-23 15:51:12",209,4.964,1.0,0.00060435,ETC,OKEXFUTURE_ADAPTER,MANUAL-644,0,1851540939381760,ETC1228,BUY,0.0,30.56901688,0.0,0.0,,5.03405486,OKEXFUTURE_ADAPTER.etc_usd,1130
123,78,644,34078,,"2018-11-23 15:51:12",210,4.964,1.0,0.00060435,ETC,OKEXFUTURE_ADAPTER,MANUAL-644,0,1851540939381760,ETC1228,BUY,0.0,30.56901688,0.0,0.0,,5.03405486,OKEXFUTURE_ADAPTER.etc_usd,1130
124,78,644,34078,,"2018-11-23 15:51:12",211,4.96499998,29.0,0.01752266,ETC,OKEXFUTURE_ADAPTER,MANUAL-644,0,1851540939381760,ETC1228,BUY,0.0,30.56901688,0.0,0.0,,5.03405486,OKEXFUTURE_ADAPTER.etc_usd,1130
125,79,643,34079,,"2018-11-23 15:51:51",213,4258.88,20.0,0.00014088,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851543502691328,BTC1130,SELL,0.0,20.0,0.0,0.0,,4267.1275,OKEXFUTURE_ADAPTER.btc_usd,1010
126,80,643,34079,,"2018-11-23 15:51:53",216,4244.98,13.0,3.062e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851543568553984,BTC1228,BUY,0.0,20.0,0.0,0.0,,4266.67,OKEXFUTURE_ADAPTER.btc_usd,1010
127,80,643,34079,,"2018-11-23 15:51:56",217,4244.98,5.0,1.178e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851543568553984,BTC1228,BUY,0.0,20.0,0.0,0.0,,4266.67,OKEXFUTURE_ADAPTER.btc_usd,1010
128,80,643,34079,,"2018-11-23 15:51:56",218,4244.98,2.0,4.71e-06,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851543577111552,BTC1228,BUY,0.0,20.0,0.0,0.0,,4266.67,OKEXFUTURE_ADAPTER.btc_usd,1010
129,81,643,34080,,"2018-11-23 15:53:24",220,4258.89,25.0,0.0001761,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851549532197888,BTC1130,SELL,0.0,25.0,0.0,0.0,,4263.215,OKEXFUTURE_ADAPTER.btc_usd,1010
130,83,645,34081,,"2018-11-23 15:57:33",223,119.47,1.0,2.511e-05,ETH,OKEXFUTURE_ADAPTER,MANUAL-645,0,1851565856402432,ETH1130,SELL,0.0,1.1,0.0,0.0,,120.05378891,OKEXFUTURE_ADAPTER.eth_usd,1040
131,84,645,34081,,"2018-11-23 15:57:33",225,117.097,1.0,2.562e-05,ETH,OKEXFUTURE_ADAPTER,MANUAL-645,0,1851565922722816,ETH1228,BUY,0.0,1.0781602,0.0,0.0,,120.05178891,OKEXFUTURE_ADAPTER.eth_usd,1040
132,82,643,34080,,"2018-11-23 16:12:53",226,4244.55,25.0,5.89e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1851549597774848,BTC1228,BUY,0.0,25.0,0.0,0.0,,4267.735,OKEXFUTURE_ADAPTER.btc_usd,1010
133,85,647,34082,,"2018-11-23 16:14:14",228,5.023,16.0,0.00955604,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1851631468125184,ETC1207,SELL,0.0,25.0,0.0,0.0,,5.02968247,OKEXFUTURE_ADAPTER.etc_usd,1140
134,85,647,34082,,"2018-11-23 16:14:14",230,5.01999886,9.0,0.00179283,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1851631468125184,ETC1207,SELL,0.0,25.0,0.0,0.0,,5.02968247,OKEXFUTURE_ADAPTER.etc_usd,1140
135,86,647,34082,,"2018-11-23 16:16:40",231,4.94,25.0,0.00506073,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1851631515806720,ETC1228,BUY,0.0,25.0,0.0,0.0,,5.01960855,OKEXFUTURE_ADAPTER.etc_usd,1140
136,88,647,34083,,"2018-11-23 16:16:42",234,4.94,1.0,0.00060729,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1851641215857664,ETC1228,BUY,0.0,20.0,0.0,0.0,,5.01960855,OKEXFUTURE_ADAPTER.etc_usd,1140
137,88,647,34083,,"2018-11-23 16:16:42",235,4.94,1.0,0.00060729,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1851641215857664,ETC1228,BUY,0.0,20.0,0.0,0.0,,5.01960855,OKEXFUTURE_ADAPTER.etc_usd,1140
138,88,647,34083,,"2018-11-23 16:16:42",236,4.94,5.0,0.00303644,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1851641215857664,ETC1228,BUY,0.0,20.0,0.0,0.0,,5.01960855,OKEXFUTURE_ADAPTER.etc_usd,1140
139,88,647,34083,,"2018-11-23 16:16:51",237,4.94,2.0,0.00040486,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1851641215857664,ETC1228,BUY,0.0,20.0,0.0,0.0,,5.01960855,OKEXFUTURE_ADAPTER.etc_usd,1140
140,88,647,34083,,"2018-11-23 16:16:51",238,4.94,11.0,0.00222672,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1851641215857664,ETC1228,BUY,0.0,20.0,0.0,0.0,,5.01960855,OKEXFUTURE_ADAPTER.etc_usd,1140
141,89,650,34084,,"2018-11-23 16:52:36",240,4.923,4.0,0.00243754,ETC,OKEXFUTURE_ADAPTER,MANUAL-650,0,1851782332653568,ETC1207,SELL,0.0,40.0,0.0,0.0,,4.94376694,OKEXFUTURE_ADAPTER.etc_usd,1140
142,89,650,34084,,"2018-11-23 16:52:36",241,4.92099954,3.0,0.0018289,ETC,OKEXFUTURE_ADAPTER,MANUAL-650,0,1851782332653568,ETC1207,SELL,0.0,40.0,0.0,0.0,,4.94376694,OKEXFUTURE_ADAPTER.etc_usd,1140
143,89,650,34084,,"2018-11-23 16:52:36",242,4.91999942,4.0,0.00243902,ETC,OKEXFUTURE_ADAPTER,MANUAL-650,0,1851782332653568,ETC1207,SELL,0.0,40.0,0.0,0.0,,4.94376694,OKEXFUTURE_ADAPTER.etc_usd,1140
144,89,650,34084,,"2018-11-23 16:52:36",244,4.91999992,25.0,0.0050813,ETC,OKEXFUTURE_ADAPTER,MANUAL-650,0,1851782332653568,ETC1207,SELL,0.0,40.0,0.0,0.0,,4.94376694,OKEXFUTURE_ADAPTER.etc_usd,1140
145,89,650,34084,,"2018-11-23 16:52:36",243,4.91999972,4.0,0.00081301,ETC,OKEXFUTURE_ADAPTER,MANUAL-650,0,1851782332653568,ETC1207,SELL,0.0,40.0,0.0,0.0,,4.94376694,OKEXFUTURE_ADAPTER.etc_usd,1140
146,90,650,34084,,"2018-11-23 16:52:37",246,4.87,40.0,0.00821355,ETC,OKEXFUTURE_ADAPTER,MANUAL-650,0,1851782396652544,ETC1228,BUY,0.0,39.58553433,0.0,0.0,,4.94376694,OKEXFUTURE_ADAPTER.etc_usd,1140
147,93,652,34086,,"2018-11-23 17:08:44",250,4.87,5.0,0.00102669,ETC,OKEXFUTURE_ADAPTER,MANUAL-652,0,1851844866685952,ETC1228,BUY,0.0,5.0,0.0,0.0,,4.94178795,OKEXFUTURE_ADAPTER.etc_usd,502
148,91,651,34085,,"2018-11-23 17:08:52",251,4.86,9.0,0.00185185,ETC,OKEXFUTURE_ADAPTER,MANUAL-651,0,1851839799434240,ETC1228,BUY,0.0,10.0,0.0,0.0,,4.94219522,OKEXFUTURE_ADAPTER.etc_usd,502
149,91,651,34085,,"2018-11-23 17:08:52",252,4.86,1.0,0.00020576,ETC,OKEXFUTURE_ADAPTER,MANUAL-651,0,1851839808577536,ETC1228,BUY,0.0,10.0,0.0,0.0,,4.94219522,OKEXFUTURE_ADAPTER.etc_usd,502
150,95,653,34087,,"2018-11-23 17:09:35",254,4.847,5.0,0.0030947,ETC,OKEXFUTURE_ADAPTER,MANUAL-653,0,1851849115900928,ETC1228,BUY,0.0,5.0,0.0,0.0,,4.94264132,OKEXFUTURE_ADAPTER.etc_usd,502
151,97,654,34088,,"2018-11-23 17:12:51",256,4.85,4.0,0.00247423,ETC,OKEXFUTURE_ADAPTER,MANUAL-654,0,1851861967119360,ETC1228,BUY,0.0,4.0,0.0,0.0,,4.92735353,OKEXFUTURE_ADAPTER.etc_usd,502
152,98,654,34088,,"2018-11-23 17:12:52",9,5.0667,8.25,0.0,USDT,OKEXSPOT_ADAPTER,MANUAL-654,0,1851862030289920,etc_usdt,SELL,0.0,8.25082508,0.0,0.0,,4.92735353,OKEXFUTURE_ADAPTER.etc_usd,502
153,99,655,34089,,"2018-11-23 17:33:44",258,4.903,20.0,0.01223741,ETC,OKEXFUTURE_ADAPTER,MANUAL-655,0,1851944075729920,ETC1130,SELL,0.0,33.0,0.0,0.0,,4.90052807,OKEXFUTURE_ADAPTER.etc_usd,1130
154,99,655,34089,,"2018-11-23 17:33:44",259,4.903,13.0,0.00795431,ETC,OKEXFUTURE_ADAPTER,MANUAL-655,0,1851944075729920,ETC1130,SELL,0.0,33.0,0.0,0.0,,4.90052807,OKEXFUTURE_ADAPTER.etc_usd,1130
155,100,655,34089,,"2018-11-23 17:33:45",261,4.838,1.0,0.00062009,ETC,OKEXFUTURE_ADAPTER,MANUAL-655,0,1851944140745728,ETC1228,BUY,0.0,32.55587275,0.0,0.0,,4.90052807,OKEXFUTURE_ADAPTER.etc_usd,1130
156,100,655,34089,,"2018-11-23 17:33:45",262,4.838,32.0,0.01984291,ETC,OKEXFUTURE_ADAPTER,MANUAL-655,0,1851944140745728,ETC1228,BUY,0.0,32.55587275,0.0,0.0,,4.90052807,OKEXFUTURE_ADAPTER.etc_usd,1130
157,102,647,34090,,"2018-11-23 19:24:29",265,4.84,60.0,0.03719008,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1852379610629120,ETC1228,BUY,0.0,90.0,0.0,0.0,,4.91914127,OKEXFUTURE_ADAPTER.etc_usd,1140
158,102,647,34090,,"2018-11-23 19:24:29",266,4.84,1.0,0.00061983,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1852379610629120,ETC1228,BUY,0.0,90.0,0.0,0.0,,4.91914127,OKEXFUTURE_ADAPTER.etc_usd,1140
159,102,647,34090,,"2018-11-23 19:24:29",267,4.84,1.0,0.00061983,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1852379610629120,ETC1228,BUY,0.0,90.0,0.0,0.0,,4.91914127,OKEXFUTURE_ADAPTER.etc_usd,1140
160,102,647,34090,,"2018-11-23 19:24:30",268,4.84,1.0,0.00020661,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1852379610629120,ETC1228,BUY,0.0,90.0,0.0,0.0,,4.91914127,OKEXFUTURE_ADAPTER.etc_usd,1140
161,102,647,34090,,"2018-11-23 19:24:56",269,4.84,27.0,0.00557851,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1852379610629120,ETC1228,BUY,0.0,90.0,0.0,0.0,,4.92027593,OKEXFUTURE_ADAPTER.etc_usd,1140
162,101,647,34090,,"2018-11-23 19:28:27",270,4.93,1.0,0.00020284,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1852379545478145,ETC1207,SELL,0.0,90.0,0.0,0.0,,4.91964439,OKEXFUTURE_ADAPTER.etc_usd,1140
163,101,647,34090,,"2018-11-23 19:28:27",271,4.93,89.0,0.01805274,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1852379545478145,ETC1207,SELL,0.0,90.0,0.0,0.0,,4.91964439,OKEXFUTURE_ADAPTER.etc_usd,1140
164,103,643,34091,,"2018-11-23 19:28:39",273,4252.95,26.0,0.0001834,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1852395994037248,BTC1130,SELL,0.0,30.0,0.0,0.0,,4234.9575,OKEXFUTURE_ADAPTER.btc_usd,1010
165,103,643,34091,,"2018-11-23 19:28:39",274,4252.93999995,4.0,2.822e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1852395994037248,BTC1130,SELL,0.0,30.0,0.0,0.0,,4234.9575,OKEXFUTURE_ADAPTER.btc_usd,1010
166,104,643,34091,,"2018-11-23 19:29:06",276,4254.53,30.0,7.051e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1852396060187648,BTC1228,BUY,0.0,30.0,0.0,0.0,,4244.85,OKEXFUTURE_ADAPTER.btc_usd,1010
167,105,646,34092,,"2018-11-23 20:34:45",278,118.53,15.0,0.00012655,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1852655846771712,ETH1130,SELL,0.0,15.0,0.0,0.0,,118.88886637,OKEXFUTURE_ADAPTER.eth_usd,1040
168,106,646,34092,,"2018-11-23 20:35:16",280,116.1,15.0,0.0001292,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1852655911411712,ETH1228,BUY,0.0,15.0,0.0,0.0,,118.87686637,OKEXFUTURE_ADAPTER.eth_usd,1040
169,107,646,34093,,"2018-11-23 20:49:55",283,118.68,20.0,0.00016852,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1852715286676480,ETH1130,SELL,0.0,20.0,0.0,0.0,,119.14327864,OKEXFUTURE_ADAPTER.eth_usd,1040
170,108,646,34093,,"2018-11-23 20:50:05",284,116.21,20.0,0.0001721,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1852715352497152,ETH1228,BUY,0.0,20.0,0.0,0.0,,119.14327864,OKEXFUTURE_ADAPTER.eth_usd,1040
171,87,647,34083,,"2018-11-23 21:46:26",285,5.02,20.0,0.00398406,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1851641151038464,ETC1207,SELL,0.0,20.0,0.0,0.0,,5.01635567,OKEXFUTURE_ADAPTER.etc_usd,1140
172,109,643,34094,,"2018-11-23 22:28:51",287,4259.93,28.0,0.00019719,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1853104570438656,BTC1130,BUY,0.0,100.0,0.0,0.0,,4256.06,OKEXFUTURE_ADAPTER.btc_usd,1010
173,110,643,34094,,"2018-11-23 22:28:52",290,4260.61,57.0,0.00040135,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1853104635255808,BTC1228,SELL,0.0,100.0,0.0,0.0,,4256.06,OKEXFUTURE_ADAPTER.btc_usd,1010
174,110,643,34094,,"2018-11-23 22:28:52",291,4260.61,1.0,7.04e-06,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1853104643060736,BTC1228,SELL,0.0,100.0,0.0,0.0,,4256.06,OKEXFUTURE_ADAPTER.btc_usd,1010
175,110,643,34094,,"2018-11-23 22:28:52",292,4260.61,42.0,0.00029573,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1853104643060736,BTC1228,SELL,0.0,100.0,0.0,0.0,,4256.06,OKEXFUTURE_ADAPTER.btc_usd,1010
176,111,643,34095,,"2018-11-23 22:30:32",294,4287.0,10.0,6.998e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1853111189543936,BTC1130,SELL,0.0,10.0,0.0,0.0,,4269.5825,OKEXFUTURE_ADAPTER.btc_usd,1010
177,114,643,34096,,"2018-11-23 22:30:40",298,4300.0,10.0,6.977e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1853111649015808,BTC1228,SELL,0.0,10.0,0.0,0.0,,4269.5825,OKEXFUTURE_ADAPTER.btc_usd,1010
178,113,643,34096,,"2018-11-23 22:31:10",299,4291.64,4.0,9.32e-06,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1853111582936064,BTC1130,BUY,0.0,10.0,0.0,0.0,,4285.2825,OKEXFUTURE_ADAPTER.btc_usd,1010
179,113,643,34096,,"2018-11-23 22:31:10",300,4291.64,6.0,1.398e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1853111582936064,BTC1130,BUY,0.0,10.0,0.0,0.0,,4285.2825,OKEXFUTURE_ADAPTER.btc_usd,1010
180,112,643,34095,,"2018-11-23 22:34:04",301,4285.33,10.0,2.334e-05,BTC,OKEXFUTURE_ADAPTER,strategy-643,0,1853111254883328,BTC1228,BUY,0.0,10.0,0.0,0.0,,4289.9825,OKEXFUTURE_ADAPTER.btc_usd,1010
181,116,647,34097,,"2018-11-23 23:00:22",304,5.144,19.0,0.01108087,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1853228498494464,ETC1228,SELL,0.0,135.0,0.0,0.0,,5.18498122,OKEXFUTURE_ADAPTER.etc_usd,1140
182,116,647,34097,,"2018-11-23 23:00:22",305,5.14299997,116.0,0.06766479,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1853228498494464,ETC1228,SELL,0.0,135.0,0.0,0.0,,5.18498122,OKEXFUTURE_ADAPTER.etc_usd,1140
183,115,647,34097,,"2018-11-23 23:01:00",306,5.19,135.0,0.02601156,ETC,OKEXFUTURE_ADAPTER,strategy-647,0,1853228433576960,ETC1207,BUY,0.0,135.0,0.0,0.0,,5.18201897,OKEXFUTURE_ADAPTER.etc_usd,1140
184,117,657,34098,,"2018-11-24 00:11:55",310,3.57,50.0,0.04201681,EOS,OKEXFUTURE_ADAPTER,MANUAL-657,0,1853509831572481,EOS1130,SELL,0.0,50.0,0.0,0.0,,3.5567505,OKEXFUTURE_ADAPTER.eos_usd,1180
185,118,657,34098,,"2018-11-24 00:11:56",312,3.557,50.0,0.04217037,EOS,OKEXFUTURE_ADAPTER,MANUAL-657,0,1853509910960128,EOS1207,BUY,0.0,49.81792717,0.0,0.0,,3.5567505,OKEXFUTURE_ADAPTER.eos_usd,1180
186,119,658,34099,,"2018-11-24 00:15:27",314,3.573,20.0,0.01679261,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853523736696832,EOS1130,SELL,0.0,20.0,0.0,0.0,,3.5630506,OKEXFUTURE_ADAPTER.eos_usd,1190
187,121,658,34100,,"2018-11-24 00:15:29",317,3.572,1.0,0.00083987,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853523867945984,EOS1130,SELL,0.0,30.0,0.0,0.0,,3.5630506,OKEXFUTURE_ADAPTER.eos_usd,1190
188,121,658,34100,,"2018-11-24 00:15:29",319,3.572,28.0,0.02351624,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853523867945984,EOS1130,SELL,0.0,30.0,0.0,0.0,,3.5630506,OKEXFUTURE_ADAPTER.eos_usd,1190
189,121,658,34100,,"2018-11-24 00:15:29",318,3.572,1.0,0.00083987,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853523867945984,EOS1130,SELL,0.0,30.0,0.0,0.0,,3.5630506,OKEXFUTURE_ADAPTER.eos_usd,1190
190,120,658,34099,,"2018-11-24 00:16:28",321,3.56,20.0,0.00561798,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853523805293568,EOS1228,BUY,0.0,20.0,0.0,0.0,,3.56567536,OKEXFUTURE_ADAPTER.eos_usd,1190
191,122,658,34100,,"2018-11-24 00:16:28",322,3.56,30.0,0.00842697,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853523933894656,EOS1228,BUY,0.0,30.0,0.0,0.0,,3.56567536,OKEXFUTURE_ADAPTER.eos_usd,1190
192,124,658,34101,,"2018-11-24 00:22:37",326,3.566,1.0,0.00084128,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853551918488576,EOS1228,BUY,0.0,40.0,0.0,0.0,,3.57266326,OKEXFUTURE_ADAPTER.eos_usd,1190
193,124,658,34101,,"2018-11-24 00:22:37",327,3.566,1.0,0.00084128,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853551918488576,EOS1228,BUY,0.0,40.0,0.0,0.0,,3.57266326,OKEXFUTURE_ADAPTER.eos_usd,1190
194,124,658,34101,,"2018-11-24 00:22:37",329,3.566,12.0,0.01009534,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853551926746112,EOS1228,BUY,0.0,40.0,0.0,0.0,,3.57266326,OKEXFUTURE_ADAPTER.eos_usd,1190
195,124,658,34101,,"2018-11-24 00:22:37",328,3.566,26.0,0.02187325,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853551918488576,EOS1228,BUY,0.0,40.0,0.0,0.0,,3.57266326,OKEXFUTURE_ADAPTER.eos_usd,1190
196,123,658,34101,,"2018-11-24 00:22:51",330,3.58,10.0,0.0027933,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853551854228480,EOS1130,SELL,0.0,40.0,0.0,0.0,,3.57321243,OKEXFUTURE_ADAPTER.eos_usd,1190
197,123,658,34101,,"2018-11-24 00:22:52",331,3.58,10.0,0.0027933,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853551854228480,EOS1130,SELL,0.0,40.0,0.0,0.0,,3.57321243,OKEXFUTURE_ADAPTER.eos_usd,1190
198,123,658,34101,,"2018-11-24 00:22:54",332,3.58,8.0,0.00223464,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853551854228480,EOS1130,SELL,0.0,40.0,0.0,0.0,,3.57321243,OKEXFUTURE_ADAPTER.eos_usd,1190
199,123,658,34101,,"2018-11-24 00:23:27",333,3.58,12.0,0.00335196,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853551854228480,EOS1130,SELL,0.0,40.0,0.0,0.0,,3.57151568,OKEXFUTURE_ADAPTER.eos_usd,1190
200,125,658,34102,,"2018-11-24 00:25:52",335,3.59,50.0,0.01392758,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853564633361409,EOS1130,SELL,0.0,50.0,0.0,0.0,,3.57051626,OKEXFUTURE_ADAPTER.eos_usd,1190
201,126,658,34102,,"2018-11-24 00:25:52",337,3.577,50.0,0.04193458,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853564699102208,EOS1228,BUY,0.0,50.0,0.0,0.0,,3.57051626,OKEXFUTURE_ADAPTER.eos_usd,1190
202,128,646,34103,,"2018-11-24 00:30:46",340,122.94,35.0,0.00028469,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853583770358784,ETH1228,SELL,0.0,35.0,0.0,0.0,,122.42906517,OKEXFUTURE_ADAPTER.eth_usd,1040
203,130,646,34104,,"2018-11-24 00:31:06",344,122.961,15.0,0.00036597,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853585277332481,ETH1228,BUY,0.0,15.0,0.0,0.0,,122.81598651,OKEXFUTURE_ADAPTER.eth_usd,1040
204,129,646,34104,,"2018-11-24 00:31:07",345,125.63,8.0,6.368e-05,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853585211432960,ETH1130,SELL,0.0,15.0,0.0,0.0,,122.81598651,OKEXFUTURE_ADAPTER.eth_usd,1040
205,129,646,34104,,"2018-11-24 00:31:07",346,125.63,7.0,5.572e-05,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853585220322305,ETH1130,SELL,0.0,15.0,0.0,0.0,,122.81598651,OKEXFUTURE_ADAPTER.eth_usd,1040
206,131,646,34105,,"2018-11-24 00:31:08",348,125.597,7.0,0.0001672,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853585407351808,ETH1130,SELL,0.0,140.0,0.0,0.0,,122.81598651,OKEXFUTURE_ADAPTER.eth_usd,1040
207,131,646,34105,,"2018-11-24 00:31:08",350,125.57299984,33.0,0.00078839,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853585407351808,ETH1130,SELL,0.0,140.0,0.0,0.0,,122.81598651,OKEXFUTURE_ADAPTER.eth_usd,1040
208,131,646,34105,,"2018-11-24 00:31:08",349,125.57699979,100.0,0.00238897,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853585407351808,ETH1130,SELL,0.0,140.0,0.0,0.0,,122.81598651,OKEXFUTURE_ADAPTER.eth_usd,1040
209,132,646,34105,,"2018-11-24 00:31:09",352,122.733,90.0,0.0021999,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853585473379328,ETH1228,BUY,0.0,140.0,0.0,0.0,,122.81598651,OKEXFUTURE_ADAPTER.eth_usd,1040
210,132,646,34105,,"2018-11-24 00:31:09",353,122.81996038,50.0,0.0012213,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853585473379328,ETH1228,BUY,0.0,140.0,0.0,0.0,,122.81598651,OKEXFUTURE_ADAPTER.eth_usd,1040
211,127,646,34103,,"2018-11-24 00:31:37",354,124.12,34.0,0.00027393,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853583704724480,ETH1130,BUY,0.0,35.0,0.0,0.0,,123.448417,OKEXFUTURE_ADAPTER.eth_usd,1040
212,127,646,34103,,"2018-11-24 00:31:38",355,124.12,1.0,8.06e-06,ETH,OKEXFUTURE_ADAPTER,strategy-646,0,1853583704724480,ETH1130,BUY,0.0,35.0,0.0,0.0,,123.448417,OKEXFUTURE_ADAPTER.eth_usd,1040
213,133,658,34106,,"2018-11-24 00:41:54",357,3.594,60.0,0.05008347,EOS,OKEXFUTURE_ADAPTER,strategy-658,0,1853627678530561,EOS1130,SELL,0.0,60.0,0.0,0.0,,3.58319924,OKEXFUTURE_ADAPTER.eos_usd,1190
